order_id,customer_id,restaurant_id,cost,rating,food_preparation_time,delivery_time,total_time,delivery_delay,distance_km,order_hour,time_of_day,peak_hour_flag,traffic_level,delay_category,day_of_the_week,sentiment,sentiment_score,latitude,longitude
1003061,465,4757,358.0,4.3,18,22,40,3,3.64,10,Morning,0,High,On Time,Weekday,Positive,0.825,12.873017,77.614306
1003062,207,4579,130.0,4.2,30,17,47,4,2.28,13,Afternoon,1,High,On Time,Weekend,Positive,0.8,12.999761,77.550324
1003063,607,4286,199.0,3.4,26,23,49,9,2.35,13,Afternoon,1,Medium,Slightly Delayed,Weekday,Neutral,0.6,13.005912,77.639125
1003064,915,4909,150.0,4.7,14,97,111,47,11.76,9,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.925,13.012126,77.470605
1003065,443,4212,251.0,4.9,23,11,34,1,1.4,23,Night,0,Medium,On Time,Weekend,Positive,0.975,12.916851,77.493542
1003066,139,4844,110.0,4.9,27,31,58,7,5.05,23,Night,0,High,Slightly Delayed,Weekday,Positive,0.975,12.853778,77.613882
1003067,6,3255,279.0,3.9,33,11,44,-4,2.81,19,Evening,1,Low,On Time,Weekday,Neutral,0.725,13.091254,77.468545
1003068,591,3351,263.0,4.3,18,62,80,12,11.57,19,Evening,1,High,Slightly Delayed,Weekday,Positive,0.825,12.912723,77.714273
1003069,984,4808,99.0,5.0,40,47,87,11,8.05,22,Night,0,High,Slightly Delayed,Weekday,Positive,1.0,13.019007,77.492644
1003070,365,70,358.0,4.0,30,19,49,-1,3.88,18,Evening,0,Medium,On Time,Weekday,Positive,0.75,13.026657,77.652176
1003071,146,4578,489.0,4.2,44,64,108,15,11.51,21,Night,1,High,Slightly Delayed,Weekday,Positive,0.8,13.002502,77.567361
1003072,35,1235,209.0,4.8,35,62,97,13,11.51,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.95,12.928227,77.569936
1003073,605,3323,257.14,4.6,26,64,90,27,8.32,15,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.917774,77.679467
1003074,937,4685,379.0,5.0,13,21,34,-2,4.86,18,Evening,0,Low,On Time,Weekday,Positive,1.0,12.999417,77.599839
1003075,664,4757,239.0,4.5,16,50,66,10,9.21,14,Afternoon,1,High,Slightly Delayed,Weekend,Positive,0.875,13.066524,77.667697
1003076,809,4767,252.0,4.6,12,78,90,19,14.07,19,Evening,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.086683,77.601557
1003077,607,3325,60.0,4.9,40,10,50,-1,1.72,13,Afternoon,1,Low,On Time,Weekday,Positive,0.975,12.876476,77.627872
1003078,401,4578,119.0,4.2,30,23,53,0,4.74,11,Afternoon,0,Medium,On Time,Weekend,Positive,0.8,12.888707,77.678214
1003079,184,4913,115.0,3.5,23,29,52,5,4.99,10,Morning,0,High,On Time,Weekday,Neutral,0.625,13.086184,77.632193
1003080,992,3255,299.05,4.3,36,78,114,35,9.85,9,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.825,13.034134,77.634685
1003081,346,2557,649.0,4.9,32,45,77,1,10.12,8,Morning,0,Medium,On Time,Weekday,Positive,0.975,13.070748,77.686766
1003082,453,4964,300.0,4.4,19,28,47,8,3.89,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.900658,77.734726
1003083,582,4301,79.0,4.8,30,20,50,0,4.03,18,Evening,0,Medium,On Time,Weekend,Positive,0.95,12.996896,77.563015
1003084,282,4449,90.0,4.6,12,59,71,0,13.99,15,Afternoon,0,Medium,On Time,Weekday,Positive,0.8999999999999999,13.025285,77.623135
1003085,525,1604,153.0,4.1,20,91,111,41,11.59,16,Evening,0,Jam,Heavily Delayed,Weekend,Positive,0.7749999999999999,13.020028,77.475882
1003086,150,3804,114.0,4.3,22,76,98,17,14.08,21,Night,1,High,Heavily Delayed,Weekend,Positive,0.825,12.952038,77.557641
1003087,921,3255,419.0,4.6,18,98,116,44,12.62,18,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.853849,77.573615
1003088,717,4973,299.0,4.2,24,28,52,-2,6.63,16,Evening,0,Medium,On Time,Weekend,Positive,0.8,12.995732,77.700571
1003089,930,4888,138.0,4.6,11,16,27,1,2.71,17,Evening,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.913275,77.604018
1003090,254,3255,446.88,5.0,33,43,76,0,9.81,17,Evening,0,Medium,On Time,Weekend,Positive,1.0,12.962564,77.66932
1003091,634,4748,195.0,5.0,22,30,52,2,5.93,22,Night,0,Medium,On Time,Weekend,Positive,1.0,13.089395,77.455702
1003092,415,3804,350.99,4.7,33,25,58,-7,6.96,16,Evening,0,Low,Early,Weekday,Positive,0.925,12.949759,77.589348
1003093,952,4625,215.0,4.5,32,32,64,0,6.96,8,Morning,0,Medium,On Time,Weekday,Positive,0.875,13.05995,77.720395
1003094,980,3804,196.0,4.6,43,77,120,17,14.11,8,Morning,0,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,12.897135,77.517294
1003095,836,2624,319.0,3.9,12,12,24,0,1.96,15,Afternoon,0,Low,On Time,Weekday,Neutral,0.725,13.018115,77.459457
1003096,291,3804,67.62,4.1,23,15,38,-4,3.7,18,Evening,0,Low,On Time,Weekday,Positive,0.7749999999999999,13.094252,77.580023
1003097,580,3804,151.0,4.7,35,36,71,-6,9.51,19,Evening,1,Medium,Early,Weekend,Positive,0.925,12.875473,77.66133
1003098,815,4792,109.0,4.2,10,103,113,46,13.37,20,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.8,12.85208,77.586339
1003099,158,4713,249.0,4.0,38,111,149,52,13.85,21,Night,1,Jam,Heavily Delayed,Weekend,Positive,0.75,12.958396,77.587993
1003100,508,3255,342.87,3.3,21,59,80,20,8.82,18,Evening,0,High,Heavily Delayed,Weekend,Neutral,0.575,12.873156,77.650942
1003101,682,4762,50.0,4.5,14,12,26,2,1.48,17,Evening,0,Low,On Time,Weekend,Positive,0.875,13.037096,77.526317
1003102,214,4990,189.0,4.8,16,49,65,21,6.08,17,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.95,13.078637,77.675567
1003103,299,2624,28.57,4.1,44,108,152,49,13.86,16,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.958505,77.495934
1003104,534,3068,299.0,4.8,16,37,53,1,8.0,9,Morning,0,Medium,On Time,Weekday,Positive,0.95,12.914678,77.568725
1003105,183,4460,260.0,5.0,34,63,97,15,11.17,16,Evening,0,High,Slightly Delayed,Weekday,Positive,1.0,12.958601,77.646802
1003106,143,3804,135.24,4.4,41,24,65,1,4.77,9,Morning,0,High,On Time,Weekend,Positive,0.8500000000000001,13.030862,77.698511
1003107,688,4960,299.0,4.3,37,11,48,1,1.35,18,Evening,0,High,On Time,Weekday,Positive,0.825,12.852264,77.687459
1003108,314,4317,220.0,4.0,35,51,86,11,9.1,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.75,12.997363,77.666506
1003109,625,1615,200.0,5.0,19,67,86,13,12.69,19,Evening,1,High,Slightly Delayed,Weekday,Positive,1.0,13.003323,77.557729
1003110,158,4626,281.6,3.8,42,79,121,17,14.86,19,Evening,1,High,Heavily Delayed,Weekday,Neutral,0.7,13.009422,77.486691
1003111,731,3255,419.0,4.8,18,101,119,46,12.85,13,Afternoon,1,Jam,Heavily Delayed,Weekday,Positive,0.95,12.910506,77.51505
1003112,304,1235,209.0,3.8,44,38,82,-1,8.76,20,Night,1,Medium,On Time,Weekday,Neutral,0.7,13.028513,77.70945
1003113,510,789,59.0,4.7,15,43,58,1,9.52,21,Night,1,Medium,On Time,Weekday,Positive,0.925,12.872848,77.707199
1003114,812,4402,199.0,4.6,27,72,99,19,12.54,18,Evening,0,High,Heavily Delayed,Weekend,Positive,0.8999999999999999,12.899818,77.735468
1003115,527,4712,149.0,4.8,13,13,26,4,1.28,13,Afternoon,1,High,On Time,Weekday,Positive,0.95,13.069368,77.472797
1003116,655,4212,125.0,4.6,28,78,106,18,14.32,18,Evening,0,High,Heavily Delayed,Weekend,Positive,0.8999999999999999,13.034681,77.611043
1003117,142,3056,219.0,4.5,15,47,62,10,8.44,11,Afternoon,0,High,Slightly Delayed,Weekend,Positive,0.875,12.853436,77.644605
1003118,981,3804,304.76,4.1,42,79,121,19,14.33,8,Morning,0,High,Heavily Delayed,Weekday,Positive,0.7749999999999999,12.912094,77.663197
1003119,318,2624,259.0,4.7,13,91,104,41,11.7,19,Evening,1,Jam,Heavily Delayed,Weekday,Positive,0.925,12.903602,77.643159
1003120,234,1659,179.0,4.3,42,16,58,-1,3.13,21,Night,1,Medium,On Time,Weekend,Positive,0.825,12.917702,77.681003
1003121,321,75,319.0,4.8,13,19,32,2,3.31,13,Afternoon,1,High,On Time,Weekday,Positive,0.95,12.91189,77.557841
1003122,905,4990,249.0,4.6,30,19,49,-9,5.95,23,Night,0,Low,Early,Weekday,Positive,0.8999999999999999,12.865632,77.50383
1003123,511,2624,179.0,3.8,37,21,58,-2,4.7,17,Evening,0,Low,On Time,Weekday,Neutral,0.7,12.964735,77.511375
1003124,828,4862,143.0,4.5,16,33,49,1,7.15,18,Evening,0,Medium,On Time,Weekend,Positive,0.875,13.033183,77.453594
1003125,262,4494,329.0,3.9,17,54,71,13,9.45,20,Night,1,High,Slightly Delayed,Weekday,Neutral,0.725,13.001683,77.555097
1003126,582,4827,200.0,3.3,44,38,82,6,7.11,21,Night,1,Medium,Slightly Delayed,Weekend,Neutral,0.575,13.018218,77.477523
1003127,487,4429,160.0,4.4,21,15,36,4,1.79,13,Afternoon,1,Medium,On Time,Weekday,Positive,0.8500000000000001,12.870287,77.546447
1003128,909,3056,399.0,3.7,28,65,93,3,14.66,23,Night,0,Medium,On Time,Weekday,Neutral,0.675,13.087873,77.638463
1003129,131,4323,169.0,3.5,27,40,67,8,6.95,20,Night,1,High,Slightly Delayed,Weekend,Neutral,0.625,13.059623,77.718343
1003130,295,3804,243.0,4.9,37,55,92,0,12.92,23,Night,0,Medium,On Time,Weekday,Positive,0.975,13.051273,77.701882
1003131,788,3255,779.0,3.2,41,18,59,6,2.04,10,Morning,0,Medium,Slightly Delayed,Weekday,Neutral,0.55,13.055746,77.525802
1003132,106,4345,329.0,2.4,39,79,118,26,12.34,15,Afternoon,0,High,Heavily Delayed,Weekday,Negative,0.35,13.083178,77.490225
1003133,810,3255,329.0,4.6,41,14,55,-4,3.43,13,Afternoon,1,Low,On Time,Weekday,Positive,0.8999999999999999,12.986063,77.507922
1003134,382,4713,289.0,4.4,31,57,88,12,10.51,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.900071,77.741296
1003135,160,3255,368.57,4.6,14,40,54,-5,10.27,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.8999999999999999,13.004196,77.614842
1003136,860,4657,329.0,3.9,16,70,86,12,13.74,12,Afternoon,0,High,Slightly Delayed,Weekend,Neutral,0.725,13.03572,77.504751
1003137,496,3804,338.0,5.0,18,32,50,6,5.49,9,Morning,0,High,Slightly Delayed,Weekend,Positive,1.0,13.034479,77.702224
1003138,951,2624,379.0,4.0,12,16,28,2,2.53,8,Morning,0,Medium,On Time,Weekday,Positive,0.75,12.980362,77.568557
1003139,746,4945,645.0,4.3,28,101,129,45,13.1,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.825,12.867115,77.719767
1003140,379,1271,80.51,4.3,27,50,77,24,5.64,20,Night,1,Jam,Heavily Delayed,Weekend,Positive,0.825,12.942778,77.528203
1003141,54,3804,172.0,4.4,39,17,56,-4,4.26,17,Evening,0,Low,On Time,Weekend,Positive,0.8500000000000001,13.080192,77.567967
1003142,413,2807,279.0,3.6,17,43,60,8,7.81,21,Night,1,High,Slightly Delayed,Weekend,Neutral,0.65,12.996112,77.601484
1003143,986,4861,419.0,4.8,38,11,49,-5,3.05,17,Evening,0,Low,On Time,Weekday,Positive,0.95,12.984583,77.717785
1003144,504,4968,119.0,4.4,26,43,69,18,5.16,9,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.8500000000000001,12.917213,77.710627
1003145,719,2807,449.0,4.6,28,33,61,4,6.39,18,Evening,0,High,On Time,Weekend,Positive,0.8999999999999999,12.942112,77.622307
1003146,975,4289,250.0,4.6,23,22,45,-2,4.88,22,Night,0,Medium,On Time,Weekday,Positive,0.8999999999999999,13.073837,77.516533
1003147,953,3804,114.0,4.3,25,26,51,-7,7.3,10,Morning,0,Low,Early,Weekday,Positive,0.825,13.016616,77.571007
1003148,611,4431,100.0,5.0,24,34,58,5,6.39,13,Afternoon,1,High,On Time,Weekday,Positive,1.0,13.046847,77.74269
1003149,358,4313,1400.0,5.0,27,92,119,41,11.84,13,Afternoon,1,Jam,Heavily Delayed,Weekend,Positive,1.0,12.963586,77.632332
1003150,209,1122,70.0,3.7,40,75,115,16,13.86,19,Evening,1,High,Heavily Delayed,Weekday,Neutral,0.675,13.007562,77.684329
1003151,461,4827,140.0,5.0,22,10,32,-4,2.41,14,Afternoon,1,Low,On Time,Weekend,Positive,1.0,12.912096,77.584959
1003152,128,3255,388.57,2.8,18,111,129,58,12.53,17,Evening,0,Jam,Heavily Delayed,Weekend,Negative,0.4499999999999999,13.026365,77.609602
1003153,473,4844,110.0,4.3,16,78,94,19,14.04,11,Afternoon,0,High,Heavily Delayed,Weekday,Positive,0.825,12.9569,77.578686
1003154,79,4935,10.0,4.5,42,57,99,11,10.61,22,Night,0,High,Slightly Delayed,Weekday,Positive,0.875,12.960636,77.660876
1003155,630,4790,152.0,4.2,33,80,113,17,14.95,19,Evening,1,High,Heavily Delayed,Weekday,Positive,0.8,13.012331,77.705441
1003156,649,4940,299.0,4.2,36,26,62,-1,5.69,9,Morning,0,Medium,On Time,Weekday,Positive,0.8,13.08407,77.602209
1003157,113,3725,289.0,4.3,19,54,73,0,12.62,12,Afternoon,0,Medium,On Time,Weekday,Positive,0.825,12.866002,77.59426
1003158,452,4844,110.0,4.6,22,82,104,37,10.43,20,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.056186,77.552086
1003159,616,3804,194.0,4.4,31,25,56,-1,5.53,12,Afternoon,0,Medium,On Time,Weekday,Positive,0.8500000000000001,12.923096,77.503129
1003160,521,3255,319.0,4.5,15,58,73,11,10.87,16,Evening,0,High,Slightly Delayed,Weekend,Positive,0.875,12.96098,77.731774
1003161,701,2278,359.0,4.2,30,31,61,-5,8.13,18,Evening,0,Low,On Time,Weekday,Positive,0.8,12.855478,77.544824
1003162,170,3619,180.0,4.1,36,14,50,-5,3.65,13,Afternoon,1,Low,On Time,Weekday,Positive,0.7749999999999999,12.925262,77.690207
1003163,234,4240,320.0,4.3,43,13,56,-5,3.43,19,Evening,1,Low,On Time,Weekday,Positive,0.825,12.975658,77.664604
1003164,461,4131,289.0,4.3,15,63,78,16,10.99,19,Evening,1,High,Heavily Delayed,Weekend,Positive,0.825,12.864044,77.687275
1003165,578,4713,249.0,4.3,16,61,77,14,10.97,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.825,12.972774,77.73103
1003166,47,3705,200.0,4.9,44,45,89,8,8.43,9,Morning,0,High,Slightly Delayed,Weekday,Positive,0.975,13.081778,77.637011
1003167,70,3348,230.0,4.0,39,45,84,9,8.02,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.75,12.876348,77.719385
1003168,409,4920,280.0,4.2,20,13,33,-5,3.52,17,Evening,0,Low,On Time,Weekend,Positive,0.8,13.04111,77.500309
1003169,182,4050,365.0,4.8,39,38,77,6,7.01,20,Night,1,High,Slightly Delayed,Weekend,Positive,0.95,12.952418,77.638014
1003170,520,4586,99.0,4.1,30,102,132,46,13.2,22,Night,0,Jam,Heavily Delayed,Weekend,Positive,0.7749999999999999,13.013793,77.681683
1003171,553,2278,199.0,5.0,20,70,90,15,12.97,19,Evening,1,High,Slightly Delayed,Weekend,Positive,1.0,12.915059,77.531492
1003172,389,3056,265.0,3.3,15,49,64,5,10.25,9,Morning,0,Medium,On Time,Weekday,Neutral,0.575,12.889873,77.672226
1003173,335,4706,125.0,3.3,28,91,119,28,14.96,15,Afternoon,0,High,Heavily Delayed,Weekday,Neutral,0.575,12.890116,77.683543
1003174,876,4811,249.0,4.7,34,75,109,18,13.5,8,Morning,0,High,Heavily Delayed,Weekday,Positive,0.925,12.867623,77.699356
1003175,158,3718,299.0,3.0,41,17,58,1,3.03,18,Evening,0,Low,On Time,Weekend,Neutral,0.5,12.896412,77.543865
1003176,427,4634,245.0,4.9,36,24,60,-6,6.59,15,Afternoon,0,Low,Early,Weekday,Positive,0.975,13.016055,77.654482
1003177,938,4322,210.0,5.0,21,18,39,2,2.85,17,Evening,0,High,On Time,Weekday,Positive,1.0,13.070423,77.541276
1003178,807,4488,300.0,3.9,22,41,63,7,7.53,23,Night,0,High,Slightly Delayed,Weekend,Neutral,0.725,13.053531,77.671712
1003179,922,4776,350.0,4.8,14,51,65,0,11.87,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.95,13.021284,77.588892
1003180,991,3255,399.0,4.6,21,10,31,-7,3.18,22,Night,0,Low,Early,Weekend,Positive,0.8999999999999999,12.877608,77.629263
1003181,347,3255,99.05,4.3,35,55,90,-1,13.33,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.825,12.922297,77.574752
1003182,847,4477,249.0,3.0,44,47,91,8,8.97,13,Afternoon,1,Low,Slightly Delayed,Weekday,Neutral,0.5,12.927452,77.498595
1003183,695,4510,210.0,4.6,27,61,88,12,11.49,19,Evening,1,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.912489,77.503409
1003184,808,4620,148.0,4.6,27,10,37,-1,1.63,18,Evening,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.978751,77.473271
1003185,79,3255,299.04,4.8,12,13,25,-1,2.31,18,Evening,0,High,On Time,Weekend,Positive,0.95,12.983888,77.635422
1003186,361,3804,316.0,4.4,35,53,88,11,9.69,15,Afternoon,0,High,Slightly Delayed,Weekend,Positive,0.8500000000000001,12.939221,77.704592
1003187,543,4646,240.0,4.3,24,69,93,15,12.73,20,Night,1,High,Slightly Delayed,Weekday,Positive,0.825,12.938447,77.456251
1003188,895,4922,140.0,3.7,35,72,107,16,13.23,12,Afternoon,0,High,Heavily Delayed,Weekend,Neutral,0.675,13.057139,77.469872
1003189,542,4563,840.0,5.0,10,59,69,13,10.64,10,Morning,0,High,Slightly Delayed,Weekend,Positive,1.0,13.047323,77.58724
1003190,744,1924,79.0,4.5,23,17,40,-2,3.81,13,Afternoon,1,Low,On Time,Weekday,Positive,0.875,12.926949,77.671316
1003191,520,2629,51.0,4.5,44,22,66,3,3.73,12,Afternoon,0,High,On Time,Weekday,Positive,0.875,13.078447,77.497312
1003192,530,4907,310.0,2.3,18,69,87,12,13.34,11,Afternoon,0,Medium,Slightly Delayed,Weekend,Negative,0.3249999999999999,13.088204,77.531495
1003193,372,75,249.0,4.5,36,12,48,-3,2.59,8,Morning,0,Low,On Time,Weekday,Positive,0.875,12.931686,77.519602
1003194,992,75,299.0,4.5,41,58,99,12,10.6,18,Evening,0,High,Slightly Delayed,Weekday,Positive,0.875,12.938606,77.569715
1003195,40,3856,159.0,3.9,14,37,51,-1,8.47,14,Afternoon,1,Medium,On Time,Weekend,Neutral,0.725,12.976409,77.5175
1003196,848,4940,255.0,4.3,41,38,79,7,6.9,22,Night,0,High,Slightly Delayed,Weekend,Positive,0.825,13.08528,77.55578
1003197,694,4698,160.0,3.1,40,75,115,43,7.16,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Neutral,0.525,13.06908,77.668563
1003198,835,4804,35.0,3.9,15,76,91,16,14.23,13,Afternoon,1,High,Heavily Delayed,Weekend,Neutral,0.725,12.875642,77.633303
1003199,165,3056,189.0,4.0,40,103,143,48,13.06,9,Morning,0,Jam,Heavily Delayed,Weekday,Positive,0.75,12.948183,77.474355
1003200,230,3718,339.0,2.5,40,86,126,30,13.11,10,Morning,0,High,Heavily Delayed,Weekday,Negative,0.375,12.988343,77.641324
1003201,595,3056,70.0,4.4,16,29,45,-2,6.69,8,Morning,0,Medium,On Time,Weekday,Positive,0.8500000000000001,12.975783,77.593123
1003202,999,3351,330.0,5.0,19,11,30,-3,2.5,10,Morning,0,Low,On Time,Weekday,Positive,1.0,12.898466,77.73037
1003203,552,4578,229.0,4.6,40,85,125,22,14.97,21,Night,1,High,Heavily Delayed,Weekday,Positive,0.8999999999999999,13.064704,77.536791
1003204,642,3804,327.0,4.7,14,13,27,-3,3.03,12,Afternoon,0,Medium,On Time,Weekend,Positive,0.925,13.019235,77.66785
1003205,605,4861,359.0,4.6,41,33,74,-4,8.22,10,Morning,0,Medium,On Time,Weekend,Positive,0.8999999999999999,13.059477,77.669258
1003206,752,3312,85.0,4.2,23,21,44,-2,4.7,17,Evening,0,Low,On Time,Weekday,Positive,0.8,13.064691,77.51645
1003207,274,4516,38.0,4.6,23,50,73,14,8.15,9,Morning,0,High,Slightly Delayed,Weekend,Positive,0.8999999999999999,13.037089,77.720967
1003208,591,3804,535.23,4.6,17,34,51,9,5.27,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.959803,77.597355
1003209,71,2807,109.0,4.9,29,58,87,1,13.56,22,Night,0,Medium,On Time,Weekday,Positive,0.975,13.002637,77.653665
1003210,263,4687,319.0,4.2,19,113,132,52,14.56,17,Evening,0,Jam,Heavily Delayed,Weekend,Positive,0.8,12.890091,77.493757
1003211,4,1271,63.56,4.7,19,38,57,7,6.74,14,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.925,13.018411,77.527341
1003212,238,3962,99.0,4.6,17,11,28,-1,1.98,21,Night,1,Low,On Time,Weekend,Positive,0.8999999999999999,12.894813,77.625832
1003213,335,2624,169.0,4.3,26,59,85,14,10.29,11,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.825,13.023487,77.545708
1003214,332,1659,159.0,5.0,22,38,60,9,6.27,11,Afternoon,0,High,Slightly Delayed,Weekday,Positive,1.0,12.9074,77.599908
1003215,354,4713,379.0,4.4,30,76,106,14,14.8,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.8500000000000001,12.879388,77.562202
1003216,372,3255,169.0,4.3,11,14,25,1,2.25,9,Morning,0,High,On Time,Weekday,Positive,0.825,12.891321,77.642166
1003217,821,4114,405.0,3.6,39,13,52,-2,2.67,20,Night,1,Low,On Time,Weekend,Neutral,0.65,12.850498,77.596144
1003218,157,3962,89.0,4.5,28,44,72,-3,10.79,14,Afternoon,1,Medium,On Time,Weekday,Positive,0.875,13.029685,77.451383
1003219,151,3255,399.05,4.6,24,46,70,-4,11.62,19,Evening,1,Medium,On Time,Weekday,Positive,0.8999999999999999,13.0331,77.644904
1003220,271,4757,448.0,4.4,33,63,96,29,7.6,20,Night,1,Jam,Heavily Delayed,Weekday,Positive,0.8500000000000001,12.978733,77.576636
1003221,760,4521,719.0,4.2,22,20,42,-4,4.88,11,Afternoon,0,Low,On Time,Weekday,Positive,0.8,12.890341,77.55251
1003222,647,4757,358.0,4.6,33,35,68,10,5.34,12,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.8999999999999999,12.870889,77.478244
1003223,313,4323,139.0,5.0,10,29,39,2,5.73,21,Night,1,Medium,On Time,Weekday,Positive,1.0,12.854782,77.516111
1003224,466,4757,549.14,3.6,27,16,43,-5,4.15,11,Afternoon,0,Low,On Time,Weekend,Neutral,0.65,12.891437,77.517132
1003225,882,4862,429.0,4.9,27,71,98,16,12.91,18,Evening,0,High,Heavily Delayed,Weekday,Positive,0.975,13.072714,77.730611
1003226,594,3255,249.0,3.7,20,10,30,-2,1.91,23,Night,0,Medium,On Time,Weekday,Neutral,0.675,12.910384,77.579754
1003227,877,2807,99.0,4.6,37,27,64,-4,6.7,11,Afternoon,0,Medium,On Time,Weekday,Positive,0.8999999999999999,12.938568,77.46262
1003228,499,2080,180.0,4.0,20,93,113,44,11.47,12,Afternoon,0,Jam,Heavily Delayed,Weekday,Positive,0.75,12.876336,77.491645
1003229,814,4050,130.0,3.4,41,29,70,20,1.05,19,Evening,1,High,Heavily Delayed,Weekday,Neutral,0.6,12.90559,77.47371
1003230,870,1271,76.27,4.5,43,59,102,3,13.29,12,Afternoon,0,Medium,On Time,Weekday,Positive,0.875,12.979806,77.626661
1003231,416,1924,229.0,4.0,10,86,96,39,10.89,16,Evening,0,Jam,Heavily Delayed,Weekday,Positive,0.75,13.001938,77.505986
1003232,541,3255,399.05,4.5,24,11,35,-1,2.03,11,Afternoon,0,Low,On Time,Weekday,Positive,0.875,12.911338,77.599567
1003233,584,4468,170.0,3.2,33,118,151,61,13.53,11,Afternoon,0,Jam,Heavily Delayed,Weekend,Neutral,0.55,12.864433,77.561019
1003234,738,789,20.0,4.3,11,28,39,-7,7.82,14,Afternoon,1,Low,Early,Weekday,Positive,0.825,12.947758,77.691163
1003235,666,3800,50.0,4.7,15,56,71,12,10.13,13,Afternoon,1,High,Slightly Delayed,Weekday,Positive,0.925,12.908551,77.546147
1003236,196,4403,219.0,3.3,11,81,92,24,13.35,17,Evening,0,High,Heavily Delayed,Weekday,Neutral,0.575,12.904888,77.58748
1003237,249,4437,538.1,4.8,26,107,133,50,13.34,19,Evening,1,Jam,Heavily Delayed,Weekday,Positive,0.95,13.089966,77.666386
1003238,205,4579,180.0,3.4,16,49,65,18,6.72,23,Night,0,Medium,Heavily Delayed,Weekend,Neutral,0.6,13.004075,77.580005
1003239,395,3056,269.0,3.8,12,21,33,0,4.33,15,Afternoon,0,Medium,On Time,Weekday,Neutral,0.7,12.98922,77.687965
1003240,303,2082,169.0,4.6,33,27,60,5,4.6,17,Evening,0,High,On Time,Weekday,Positive,0.8999999999999999,12.953944,77.648505
1003241,831,2609,240.0,4.3,21,64,85,14,11.72,15,Afternoon,0,High,Slightly Delayed,Weekday,Positive,0.825,12.957236,77.573159
1003242,643,3804,219.04,4.1,27,74,101,15,14.01,8,Morning,0,High,Slightly Delayed,Weekday,Positive,0.7749999999999999,12.985226,77.601195
